blockNumber,baseFeeWei,baseFeeGwei,gasUsedRatio,rewardP10Wei,rewardP10Gwei,effectiveP10Wei,effectiveP10Gwei,rewardP25Wei,rewardP25Gwei,effectiveP25Wei,effectiveP25Gwei,rewardP50Wei,rewardP50Gwei,effectiveP50Wei,effectiveP50Gwei,rewardP75Wei,rewardP75Gwei,effectiveP75Wei,effectiveP75Gwei,rewardP90Wei,rewardP90Gwei,effectiveP90Wei,effectiveP90Gwei
25919786,85288029,0.085288029,0.45379595,0,0.0,85288029,0.085288029,853909,0.000853909,86141938,0.086141938,12808640,0.01280864,98096669,0.098096669,432128925,0.432128925,517416954,0.517416954,1000000000,1.0,1085288029,1.085288029
25919787,84302866,0.084302866,0.22889656666666666,17057605,0.017057605,101360471,0.101360471,122272837,0.122272837,206575703,0.206575703,915697134,0.915697134,1000000000,1.0,1500000000,1.5,1584302866,1.584302866,2000000000,2.0,2084302866,2.084302866
25919788,78589167,0.078589167,0.4986918,213102,0.000213102,78802269,0.078802269,853909,0.000853909,79443076,0.079443076,13775332,0.013775332,92364499,0.092364499,76851840,0.07685184,155441007,0.155441007,92879851,0.092879851,171469018,0.171469018
25919789,78563465,0.078563465,0.1931575,0,0.0,78563465,0.078563465,660508805,0.660508805,739072270,0.73907227,1454299364,1.454299364,1532862829,1.532862829,2000000000,2.0,2078563465,2.078563465,5828062556,5.828062556,5906626021,5.906626021
25919790,72536813,0.072536813,0.2180434,0,0.0,72536813,0.072536813,0,0.0,72536813,0.072536813,323351422,0.323351422,395888235,0.395888235,1080681371,1.080681371,1153218184,1.153218184,2000000000,2.0,2072536813,2.072536813
25919791,67423755,0.067423755,0.99934615,1000000,0.001,68423755,0.068423755,12366739,0.012366739,79790494,0.079790494,100000000,0.1,167423755,0.167423755,718369475,0.718369475,785793230,0.78579323,1500000000,1.5,1567423755,1.567423755
25919792,75840703,0.075840703,0.9943977,640432,0.000640432,76481135,0.076481135,1000000,0.001,76840703,0.076840703,3371187,0.003371187,79211890,0.07921189,128593493,0.128593493,204434196,0.204434196,1000000000,1.0,1075840703,1.075840703
25919793,85214570,0.08521457,0.8424335,100000,0.0001,85314570,0.08531457,1000000,0.001,86214570,0.08621457,4373972,0.004373972,89588542,0.089588542,153703620,0.15370362,238918190,0.23891819,998425430,0.99842543,1083640000,1.08364
25919794,92509650,0.09250965,0.5534348833333333,22,2.2e-08,92509672,0.092509672,853909,0.000853909,93363559,0.093363559,20000000,0.02,112509650,0.11250965,421282547,0.421282547,513792197,0.513792197,1500000000,1.5,1592509650,1.59250965
25919795,93745460,0.09374546,0.4674563666666667,853909,0.000853909,94599369,0.094599369,9252263,0.009252263,102997723,0.102997723,100640432,0.100640432,194385892,0.194385892,600000000,0.6,693745460,0.69374546,1950205309,1.950205309,2043950769,2.043950769
25919796,92982756,0.092982756,0.6909439833333333,159827,0.000159827,93142583,0.093142583,704476,0.000704476,93687232,0.093687232,10000000,0.01,102982756,0.102982756,269038528,0.269038528,362021284,0.362021284,907017244,0.907017244,1000000000,1.0
25919797,97421380,0.09742138,0.6082856333333333,0,0.0,97421380,0.09742138,1000000,0.001,98421380,0.09842138,10000000,0.01,107421380,0.10742138,27677118,0.027677118,125098498,0.125098498,600000000,0.6,697421380,0.69742138
25919798,100058713,0.100058713,0.21274406834087048,4,4e-09,100058717,0.100058717,4,4e-09,100058717,0.100058717,345160538,0.345160538,445219251,0.445219251,1000000000,1.0,1100058713,1.100058713,2000000000,2.0,2100058713,2.100058713
25919799,92873099,0.092873099,0.8509295583830805,0,0.0,92873099,0.092873099,0,0.0,92873099,0.092873099,159827,0.000159827,93032926,0.093032926,160157842,0.160157842,253030941,0.253030941,730140011,0.730140011,823013110,0.82301311
25919800,101021078,0.101021078,0.7730954,284136,0.000284136,101305214,0.101305214,853909,0.000853909,101874987,0.101874987,10000000,0.01,111021078,0.111021078,145308612,0.145308612,246329690,0.24632969,989987765,0.989987765,1091008843,1.091008843
25919801,107918175,0.107918175,0.8069440166666667,159827,0.000159827,108078002,0.108078002,159827,0.000159827,108078002,0.108078002,159827,0.000159827,108078002,0.108078002,77036170,0.07703617,184954345,0.184954345,531391474,0.531391474,639309649,0.639309649
25919802,116199384,0.116199384,0.36361915,0,0.0,116199384,0.116199384,284136,0.000284136,116483520,0.11648352,13558148,0.013558148,129757532,0.129757532,500000000,0.5,616199384,0.616199384,1080681371,1.080681371,1196880755,1.196880755
25919803,112237542,0.112237542,0.13042686666666667,213102,0.000213102,112450644,0.112450644,213102,0.000213102,112450644,0.112450644,13666740,0.01366674,125904282,0.125904282,469558513,0.469558513,581796055,0.581796055,1887762458,1.887762458,2000000000,2.0
25919804,101867547,0.101867547,0.5830282666666666,213102,0.000213102,102080649,0.102080649,3896978,0.003896978,105764525,0.105764525,192228373,0.192228373,294095920,0.29409592,511858102,0.511858102,613725649,0.613725649,2000000000,2.0,2101867547,2.101867547
25919805,103982018,0.103982018,0.5447929,159827,0.000159827,104141845,0.104141845,611205,0.000611205,104593223,0.104593223,11779074,0.011779074,115761092,0.115761092,100000000,0.1,203982018,0.203982018,1000000000,1.0,1103982018,1.103982018
25919806,105146432,0.105146432,0.4739442056482891,149170,0.00014917,105295602,0.105295602,159827,0.000159827,105306259,0.105306259,20000000,0.02,125146432,0.125146432,200000000,0.2,305146432,0.305146432,969558512,0.969558512,1074704944,1.074704944
25919807,104461514,0.104461514,0.4502860277717264,115000,0.000115,104576514,0.104576514,1000000,0.001,105461514,0.105461514,64457050,0.06445705,168918564,0.168918564,895538486,0.895538486,1000000000,1.0,2000000000,2.0,2104461514,2.104461514
25919808,103163215,0.103163215,0.19660186666666668,1000000,0.001,104163215,0.104163215,28197200,0.0281972,131360415,0.131360415,200000000,0.2,303163215,0.303163215,696836785,0.696836785,800000000,0.8,2000000000,2.0,2103163215,2.103163215
25919809,95338334,0.095338334,0.6620173166666666,133333,0.000133333,95471667,0.095471667,159827,0.000159827,95498161,0.095498161,10539956,0.010539956,105878290,0.10587829,188582332,0.188582332,283920666,0.283920666,1000000000,1.0,1095338334,1.095338334
25919810,99199949,0.099199949,0.6096349666666666,133333,0.000133333,99333282,0.099333282,150000,0.00015,99349949,0.099349949,20000000,0.02,119199949,0.119199949,234519264,0.234519264,333719213,0.333719213,1000000000,1.0,1099199949,1.099199949
25919811,101918894,0.101918894,0.44122833333333333,133333,0.000133333,102052227,0.102052227,1000000,0.001,102918894,0.102918894,40000000,0.04,141918894,0.141918894,500000000,0.5,601918894,0.601918894,2000000000,2.0,2101918894,2.101918894
25919812,100421409,0.100421409,0.9999520166666667,21038062,0.021038062,121459471,0.121459471,200000000,0.2,300421409,0.300421409,200000000,0.2,300421409,0.300421409,200000000,0.2,300421409,0.300421409,899578591,0.899578591,1000000000,1.0
25919813,112972880,0.11297288,0.2651901,0,0.0,112972880,0.11297288,0,0.0,112972880,0.11297288,91064908,0.091064908,204037788,0.204037788,268485264,0.268485264,381458144,0.381458144,1991488634,1.991488634,2104461514,2.104461514
25919814,106341093,0.106341093,0.72610885,133333,0.000133333,106474426,0.106474426,150000,0.00015,106491093,0.106491093,16833370,0.01683337,123174463,0.123174463,217259632,0.217259632,323600725,0.323600725,600000000,0.6,706341093,0.706341093
25919815,112352258,0.112352258,0.4259135333333333,15000000,0.015,127352258,0.127352258,21268218,0.021268218,133620476,0.133620476,217259632,0.217259632,329611890,0.32961189,821830593,0.821830593,934182851,0.934182851,2000000000,2.0,2112352258,2.112352258
25919816,110271313,0.110271313,0.5940211666666667,100000,0.0001,110371313,0.110371313,133333,0.000133333,110404646,0.110404646,15000000,0.015,125271313,0.125271313,251502264,0.251502264,361773577,0.361773577,1000000000,1.0,1110271313,1.110271313
25919817,112863272,0.112863272,0.19619818333333333,11027131,0.011027131,123890403,0.123890403,55787494,0.055787494,168650766,0.168650766,217259632,0.217259632,330122904,0.330122904,1000000000,1.0,1112863272,1.112863272,2000000000,2.0,2112863272,2.112863272
25919818,104291256,0.104291256,0.9994063369348948,100000000,0.1,204291256,0.204291256,200000000,0.2,304291256,0.304291256,200000000,0.2,304291256,0.304291256,200000000,0.2,304291256,0.304291256,495708744,0.495708744,600000000,0.6
25919819,117312184,0.117312184,0.7256742393905274,133333,0.000133333,117445517,0.117445517,1000000,0.001,118312184,0.118312184,200000000,0.2,317312184,0.317312184,200000000,0.2,317312184,0.317312184,600000000,0.6,717312184,0.717312184
25919820,123930768,0.123930768,0.3656576166666667,133333,0.000133333,124064101,0.124064101,1100000,0.0011,125030768,0.125030768,127828841,0.127828841,251759609,0.251759609,500000000,0.5,623930768,0.623930768,1967004236,1.967004236,2090935004,2.090935004
25919821,119768480,0.11976848,0.23671573333333334,41343589,0.041343589,161112069,0.161112069,50000000,0.05,169768480,0.16976848,243010764,0.243010764,362779244,0.362779244,1900000000,1.9,2019768480,2.01976848,2000000000,2.0,2119768480,2.11976848
25919822,111885191,0.111885191,0.7177361666666666,100000,0.0001,111985191,0.111985191,149170,0.00014917,112034361,0.112034361,74160961,0.074160961,186046152,0.186046152,600000000,0.6,711885191,0.711885191,1882687816,1.882687816,1994573007,1.994573007
25919823,117975554,0.117975554,0.4143140166666667,112500,0.0001125,118088054,0.118088054,1000000,0.001,118975554,0.118975554,5395747,0.005395747,123371301,0.123371301,443672522,0.443672522,561648076,0.561648076,1500000000,1.5,1617975554,1.617975554
25919824,115448342,0.115448342,0.3883845833333333,100000,0.0001,115548342,0.115548342,149170,0.00014917,115597512,0.115597512,100000000,0.1,215448342,0.215448342,1000000000,1.0,1115448342,1.115448342,2000000000,2.0,2115448342,2.115448342
25919825,112226889,0.112226889,0.4897597166666667,100000,0.0001,112326889,0.112326889,10000000,0.01,122226889,0.122226889,126302759,0.126302759,238529648,0.238529648,500000000,0.5,612226889,0.612226889,1000000000,1.0,1112226889,1.112226889
25919826,111939581,0.111939581,0.31861618333333336,112500,0.0001125,112052081,0.112052081,133333,0.000133333,112072914,0.112072914,35000000,0.035,146939581,0.146939581,471836261,0.471836261,583775842,0.583775842,1500000000,1.5,1611939581,1.611939581
25919827,106863574,0.106863574,0.17695952354005431,116449,0.000116449,106980023,0.106980023,146942895,0.146942895,253806469,0.253806469,839474399,0.839474399,946337973,0.946337973,1016696004,1.016696004,1123559578,1.123559578,2173539953,2.173539953,2280403527,2.280403527
25919828,98233260,0.09823326,0.8366145781171825,0,0.0,98233260,0.09823326,149170,0.00014917,98382430,0.09838243,1066689,0.001066689,99299949,0.099299949,200223756,0.200223756,298457016,0.298457016,1000000000,1.0,1098233260,1.09823326
25919829,106499947,0.106499947,0.3854935,133333,0.000133333,106633280,0.10663328,10000000,0.01,116499947,0.116499947,150000000,0.15,256499947,0.256499947,558701136,0.558701136,665201083,0.665201083,1000000000,1.0,1106499947,1.106499947
25919830,103451213,0.103451213,0.1916498,133333,0.000133333,103584546,0.103584546,133333,0.000133333,103584546,0.103584546,88428691,0.088428691,191879904,0.191879904,200200000,0.2002,303651213,0.303651213,1000000000,1.0,1103451213,1.103451213
25919831,95476413,0.095476413,0.53873145,0,0.0,95476413,0.095476413,133333,0.000133333,95609746,0.095609746,117623481,0.117623481,213099894,0.213099894,1000000000,1.0,1095476413,1.095476413,2000000000,2.0,2095476413,2.095476413
25919832,96400897,0.096400897,0.6005672666666667,100000,0.0001,96500897,0.096500897,1236000,0.001236,97636897,0.097636897,24000000,0.024,120400897,0.120400897,482363413,0.482363413,578764310,0.57876431,1000000000,1.0,1096400897,1.096400897
25919833,98824590,0.09882459,0.48952161666666666,1,1e-09,98824591,0.098824591,4000000,0.004,102824590,0.10282459,153859199,0.153859199,252683789,0.252683789,997576307,0.997576307,1096400897,1.096400897,2000000000,2.0,2098824590,2.09882459
25919834,98565710,0.09856571,0.42075583333333333,133333,0.000133333,98699043,0.098699043,9856571,0.009856571,108422281,0.108422281,108811740,0.10881174,207377450,0.20737745,503795829,0.503795829,602361539,0.602361539,1993000000,1.993,2091565710,2.09156571
25919835,96613021,0.096613021,0.56621545,1,1e-09,96613022,0.096613022,133333,0.000133333,96746354,0.096746354,29059640,0.02905964,125672661,0.125672661,369865013,0.369865013,466478034,0.466478034,1000000000,1.0,1096613021,1.096613021
25919836,98212339,0.098212339,0.35653358359550047,100000,0.0001,98312339,0.098312339,133333,0.000133333,98345672,0.098345672,94214346,0.094214346,192426685,0.192426685,171117304,0.171117304,269329643,0.269329643,1000000000,1.0,1098212339,1.098212339
25919837,94689796,0.094689796,0.3803676613492783,0,0.0,94689796,0.094689796,24804074,0.024804074,119493870,0.11949387,200000000,0.2,294689796,0.294689796,905310204,0.905310204,1000000000,1.0,1855325592,1.855325592,1950015388,1.950015388
25919838,91857806,0.091857806,0.5470013,0,0.0,91857806,0.091857806,133333,0.000133333,91991139,0.091991139,9089918,0.009089918,100947724,0.100947724,104766872,0.104766872,196624678,0.196624678,1000000000,1.0,1091857806,1.091857806
25919839,92937165,0.092937165,0.3839634,27460322,0.027460322,120397487,0.120397487,50000000,0.05,142937165,0.142937165,101513043,0.101513043,194450208,0.194450208,500000000,0.5,592937165,0.592937165,1000000000,1.0,1092937165,1.092937165
25919840,90241137,0.090241137,0.5136483666666667,133333,0.000133333,90374470,0.09037447,133333,0.000133333,90374470,0.09037447,88428691,0.088428691,178669828,0.178669828,200000000,0.2,290241137,0.290241137,1000000000,1.0,1090241137,1.090241137
25919841,90549048,0.090549048,0.4408327,1000000,0.001,91549048,0.091549048,30882079,0.030882079,121431127,0.121431127,100000000,0.1,190549048,0.190549048,200200000,0.2002,290749048,0.290749048,1000000000,1.0,1090549048,1.090549048
25919842,89209663,0.089209663,0.5215337166666667,0,0.0,89209663,0.089209663,146098,0.000146098,89355761,0.089355761,4527452,0.004527452,93737115,0.093737115,130790337,0.130790337,220000000,0.22,1000000000,1.0,1089209663,1.089209663
25919843,89689916,0.089689916,0.4666469833333333,100000,0.0001,89789916,0.089789916,1000000,0.001,90689916,0.090689916,20180231,0.020180231,109870147,0.109870147,500000000,0.5,589689916,0.589689916,1000000000,1.0,1089689916,1.089689916
25919844,88942059,0.088942059,0.20558583333333333,100000,0.0001,89042059,0.089042059,133333,0.000133333,89075392,0.089075392,8894205,0.008894205,97836264,0.097836264,90537773,0.090537773,179479832,0.179479832,787816718,0.787816718,876758777,0.876758777
25919845,82395609,0.082395609,0.094269,8239560,0.00823956,90635169,0.090635169,17788411,0.017788411,100184020,0.10018402,131881080,0.13188108,214276689,0.214276689,917604391,0.917604391,1000000000,1.0,1917604391,1.917604391,2000000000,2.0
25919846,74037996,0.074037996,0.9910947833333333,128134,0.000128134,74166130,0.07416613,10000000,0.01,84037996,0.084037996,150000000,0.15,224037996,0.224037996,537225313,0.537225313,611263309,0.611263309,1865962004,1.865962004,1940000000,1.94
25919847,83127914,0.083127914,0.175267,0,0.0,83127914,0.083127914,150000,0.00015,83277914,0.083277914,627615313,0.627615313,710743227,0.710743227,2000000000,2.0,2083127914,2.083127914,2916872086,2.916872086,3000000000,3.0
25919848,76379320,0.07637932,0.28481216666666664,0,0.0,76379320,0.07637932,0,0.0,76379320,0.07637932,100000000,0.1,176379320,0.17637932,1000000000,1.0,1076379320,1.07637932,2000000000,2.0,2076379320,2.07637932
25919849,72270345,0.072270345,0.8483880333333333,641163,0.000641163,72911508,0.072911508,10000000,0.01,82270345,0.082270345,100000000,0.1,172270345,0.172270345,200000000,0.2,272270345,0.272270345,1000000000,1.0,1072270345,1.072270345
25919850,78564875,0.078564875,0.4591976,1000000,0.001,79564875,0.079564875,50000000,0.05,128564875,0.128564875,150000000,0.15,228564875,0.228564875,600000000,0.6,678564875,0.678564875,1999600000,1.9996,2078164875,2.078164875
25919851,77763467,0.077763467,0.65288285,0,0.0,77763467,0.077763467,100000,0.0001,77863467,0.077863467,1000000,0.001,78763467,0.078763467,100000000,0.1,177763467,0.177763467,610082748,0.610082748,687846215,0.687846215
25919852,80735642,0.080735642,0.7744635666666667,1,1e-09,80735643,0.080735643,159827,0.000159827,80895469,0.080895469,3888173,0.003888173,84623815,0.084623815,97107173,0.097107173,177842815,0.177842815,919264358,0.919264358,1000000000,1.0
25919853,86275390,0.08627539,0.48681341666666667,100000,0.0001,86375390,0.08637539,159827,0.000159827,86435217,0.086435217,50000000,0.05,136275390,0.13627539,311307553,0.311307553,397582943,0.397582943,1000000000,1.0,1086275390,1.08627539
25919854,85990971,0.085990971,0.23269965,0,0.0,85990971,0.085990971,1,1e-09,85990972,0.085990972,112391007,0.112391007,198381978,0.198381978,528907488,0.528907488,614898459,0.614898459,2000000000,2.0,2085990971,2.085990971
25919855,80244617,0.080244617,0.7502265166666666,100000,0.0001,80344617,0.080344617,159827,0.000159827,80404444,0.080404444,159827,0.000159827,80404444,0.080404444,86275390,0.08627539,166520007,0.166520007,787816718,0.787816718,868061335,0.868061335
25919856,85264449,0.085264449,0.09112736666666667,9699097,0.009699097,94963546,0.094963546,9699097,0.009699097,94963546,0.094963546,81150213,0.081150213,166414662,0.166414662,254276990,0.25427699,339541439,0.339541439,1324068884,1.324068884,1409333333,1.409333333
25919857,76548875,0.076548875,0.23610326666666667,0,0.0,76548875,0.076548875,75000000,0.075,151548875,0.151548875,107844238,0.107844238,184393113,0.184393113,1000000000,1.0,1076548875,1.076548875,2100000001,2.100000001,2176548876,2.176548876
